domain,company_name,segment,confidence
hyaffiliates.com,,AFFILIATE_PERFORMANCE,0.95
amklo.com,,AFFILIATE_PERFORMANCE,0.9
dhmedia.pl,,AFFILIATE_PERFORMANCE,0.85
letmeads.com,,AFFILIATE_PERFORMANCE,0.9
tangoo.com,,AFFILIATE_PERFORMANCE,0.85
breatheads.com,,AFFILIATE_PERFORMANCE,0.9
callsbridge.com,,AFFILIATE_PERFORMANCE,0.85
smashloud.com,,AFFILIATE_PERFORMANCE,0.9
shoogloodigital.com,,AFFILIATE_PERFORMANCE,0.9
trackingdesk.com,,AFFILIATE_PERFORMANCE,0.9
ecouponshop.com,,AFFILIATE_PERFORMANCE,0.9
royalmobi.com,,AFFILIATE_PERFORMANCE,0.9
cashbackpe.com,,AFFILIATE_PERFORMANCE,0.85
adstork.com,,AFFILIATE_PERFORMANCE,0.9
zesrotechnologies.com,,AFFILIATE_PERFORMANCE,0.9
batonleads.com,,AFFILIATE_PERFORMANCE,0.85
magafilio.com.br,,AFFILIATE_PERFORMANCE,0.9
quiver.media,,AFFILIATE_PERFORMANCE,0.9
zemads.com,,AFFILIATE_PERFORMANCE,0.9
affiliateperformance.de,,AFFILIATE_PERFORMANCE,0.9
contentventures.nl,,AFFILIATE_PERFORMANCE,0.9
euroclix.nl,,AFFILIATE_PERFORMANCE,0.85
adfino.in,,AFFILIATE_PERFORMANCE,0.9
adigyagency.com,,AFFILIATE_PERFORMANCE,0.9
joinclicki.com,,AFFILIATE_PERFORMANCE,0.85
iagetec.com,,AFFILIATE_PERFORMANCE,0.85
hoqu.com,,AFFILIATE_PERFORMANCE,0.9
jsmads.com,,AFFILIATE_PERFORMANCE,0.9
o9.network,,AFFILIATE_PERFORMANCE,0.9
intent.ly,,AFFILIATE_PERFORMANCE,0.9
checkout-charlie.com,,AFFILIATE_PERFORMANCE,0.9
tagyourleads.com,,AFFILIATE_PERFORMANCE,0.95
theglobalvouchergroup.com,,AFFILIATE_PERFORMANCE,0.9
lemonleads.net,,AFFILIATE_PERFORMANCE,0.9
shareiteffect.com,,AFFILIATE_PERFORMANCE,0.9
exoticorange.com,,AFFILIATE_PERFORMANCE,0.85
affbank.com,,AFFILIATE_PERFORMANCE,0.9
primeclicks.com,,AFFILIATE_PERFORMANCE,0.9
backstreetaffiliates.com,,AFFILIATE_PERFORMANCE,0.95
theaffiliate.pro,,AFFILIATE_PERFORMANCE,0.95
loadsoftraffic.com,,AFFILIATE_PERFORMANCE,0.9
d2mdms.com,,AFFILIATE_PERFORMANCE,0.9
promohub.com.br,,AFFILIATE_PERFORMANCE,0.9
referrals.com,,AFFILIATE_PERFORMANCE,0.9
cashlelomobilenetwork.com,,AFFILIATE_PERFORMANCE,0.9
giftspromo.uk,,AFFILIATE_PERFORMANCE,0.9
wealthcreationsgroup.com,,AFFILIATE_PERFORMANCE,0.9
saharmedia.net,,AFFILIATE_PERFORMANCE,0.85
blockchainlab.me,,AFFILIATE_PERFORMANCE,0.85
ritsan.com,,AFFILIATE_PERFORMANCE,0.9
sparkrevenue.com,,AFFILIATE_PERFORMANCE,0.9
uniqueadsrivo.com,,AFFILIATE_PERFORMANCE,0.9
thesavingsgroup.co.uk,,AFFILIATE_PERFORMANCE,0.9
gotcashback.com,,AFFILIATE_PERFORMANCE,0.9
anytrack.io,,AFFILIATE_PERFORMANCE,0.9
trackdesk.com,,AFFILIATE_PERFORMANCE,0.95
cpahub.ru,,AFFILIATE_PERFORMANCE,0.9
