domain,company_name,segment,confidence
leadid.net,,AFFILIATE_PERFORMANCE,0.9
rebelinternet.eu,,AFFILIATE_PERFORMANCE,0.9
outbidco.com,,AFFILIATE_PERFORMANCE,0.9
onlineactivity.nl,,AFFILIATE_PERFORMANCE,0.9
adsmain.com,,AFFILIATE_PERFORMANCE,0.9
affstrategy.com,,AFFILIATE_PERFORMANCE,0.9
affilistars.com,,AFFILIATE_PERFORMANCE,0.95
affpapa.com,,AFFILIATE_PERFORMANCE,0.9
belmediatech.com,,AFFILIATE_PERFORMANCE,0.85
eheadway.in,,AFFILIATE_PERFORMANCE,0.9
fruit-cpa.com,,AFFILIATE_PERFORMANCE,0.9
leadhousenetwork.com,,AFFILIATE_PERFORMANCE,0.9
plaxy.media,,AFFILIATE_PERFORMANCE,0.9
adkey.agency,,AFFILIATE_PERFORMANCE,0.9
playcash.network,,AFFILIATE_PERFORMANCE,0.9
adnium.com,,AFFILIATE_PERFORMANCE,0.85
brooklake.group,,AFFILIATE_PERFORMANCE,0.85
clicktapp.com,,AFFILIATE_PERFORMANCE,0.9
pushflow.net,,AFFILIATE_PERFORMANCE,0.9
leadbit.com,,AFFILIATE_PERFORMANCE,0.9
gooobetpartners.com,,AFFILIATE_PERFORMANCE,0.85
republish.nl,,AFFILIATE_PERFORMANCE,0.9
affpro.com,,AFFILIATE_PERFORMANCE,0.9
winlandiapartners.com,,AFFILIATE_PERFORMANCE,0.9
rewardoo.com,,AFFILIATE_PERFORMANCE,0.9
aultimaleads.com,,AFFILIATE_PERFORMANCE,0.9
theleadwolves.com,,AFFILIATE_PERFORMANCE,0.9
online-business.ro,,AFFILIATE_PERFORMANCE,0.9
cpa-1.top,,AFFILIATE_PERFORMANCE,0.9
protipster.com,,AFFILIATE_PERFORMANCE,0.85
leadrock.com,,AFFILIATE_PERFORMANCE,0.95
propush.me,,AFFILIATE_PERFORMANCE,0.85
affied.com,,AFFILIATE_PERFORMANCE,0.9
digitalcircle360.com,,AFFILIATE_PERFORMANCE,0.9
addrevenue.io,,AFFILIATE_PERFORMANCE,0.9
c3pa.net,,AFFILIATE_PERFORMANCE,0.9
firelink.biz,,AFFILIATE_PERFORMANCE,0.85
adspaymedia.com,,AFFILIATE_PERFORMANCE,0.9
mokumads.com,,AFFILIATE_PERFORMANCE,0.9
digidip.net,,AFFILIATE_PERFORMANCE,0.9
altsportsdata.com,,AFFILIATE_PERFORMANCE,0.9
toptraffic.ru,,AFFILIATE_PERFORMANCE,0.9
clicksco.com,,AFFILIATE_PERFORMANCE,0.9
drim.one,DRIM,AFFILIATE_PERFORMANCE,0.9
revmasters.com,,AFFILIATE_PERFORMANCE,0.95
arabclicks.com,ArabClicks,AFFILIATE_PERFORMANCE,0.9
truffle.bid,,AFFILIATE_PERFORMANCE,0.85
wildo.agency,,AFFILIATE_PERFORMANCE,0.85
adstargets.com,,AFFILIATE_PERFORMANCE,0.9
yieldkit.com,,AFFILIATE_PERFORMANCE,0.9
reindeermarketing.net,,AFFILIATE_PERFORMANCE,0.9
rssground.com,,AFFILIATE_PERFORMANCE,0.85
performarkt.com,,AFFILIATE_PERFORMANCE,0.9
rocahead.com,,AFFILIATE_PERFORMANCE,0.9
adstalkmedia.com,,AFFILIATE_PERFORMANCE,0.9
sekomedia.com,,AFFILIATE_PERFORMANCE,0.9
adsflicker.com,,AFFILIATE_PERFORMANCE,0.9
profitfamily.com,,AFFILIATE_PERFORMANCE,0.9
earnkaro.com,,AFFILIATE_PERFORMANCE,0.9
successfulmatch.com,,AFFILIATE_PERFORMANCE,0.9
afiliago.com,,AFFILIATE_PERFORMANCE,0.9
saasaffiliates.com,,AFFILIATE_PERFORMANCE,0.9
crakmedia.com,,AFFILIATE_PERFORMANCE,0.9
whale.biz,,AFFILIATE_PERFORMANCE,0.9
pathtraffic.com,,AFFILIATE_PERFORMANCE,0.9
reklamaction.com,,AFFILIATE_PERFORMANCE,0.9
cliqrise.ai,,AFFILIATE_PERFORMANCE,0.9
ad.net,,AFFILIATE_PERFORMANCE,0.85
pin-up.partners,,AFFILIATE_PERFORMANCE,0.9
sevenstardigital.com,,AFFILIATE_PERFORMANCE,0.85
softwareprojects.com,,AFFILIATE_PERFORMANCE,0.85
cityads.com,,AFFILIATE_PERFORMANCE,0.95
affizer.com,,AFFILIATE_PERFORMANCE,0.9
mrlead.com,,AFFILIATE_PERFORMANCE,0.9
trending.bid,,AFFILIATE_PERFORMANCE,0.9
performixmedia.com,,AFFILIATE_PERFORMANCE,0.85
katanaads.com,,AFFILIATE_PERFORMANCE,0.9
shoplooks.com,Shoplooks,AFFILIATE_PERFORMANCE,0.95
trafficcompany.com,,AFFILIATE_PERFORMANCE,0.95
harrenmedia.com,,AFFILIATE_PERFORMANCE,0.9
belboon.com,,AFFILIATE_PERFORMANCE,0.9
titans.net,,AFFILIATE_PERFORMANCE,0.9
boostegy.com,,AFFILIATE_PERFORMANCE,0.85
pepper.partners,,AFFILIATE_PERFORMANCE,0.9
adromeda.com,,AFFILIATE_PERFORMANCE,0.9
wowmedia.net,,AFFILIATE_PERFORMANCE,0.95
igoal.com.br,,AFFILIATE_PERFORMANCE,0.9
