domain,company_name,segment,confidence
alexamaster.com,,AFFILIATE_PERFORMANCE,0.9
savings-united.com,,AFFILIATE_PERFORMANCE,0.9
moresbymedia.com,,AFFILIATE_PERFORMANCE,0.9
wecantrack.com,,AFFILIATE_PERFORMANCE,0.9
convert2media.com,,AFFILIATE_PERFORMANCE,0.9
clixscale.com,,AFFILIATE_PERFORMANCE,0.9
h2h.co,,AFFILIATE_PERFORMANCE,0.9
tonefuse.com,,AFFILIATE_PERFORMANCE,0.85
codemojo.io,,AFFILIATE_PERFORMANCE,0.85
schnoorapps.com,,AFFILIATE_PERFORMANCE,0.85
surfmyads.com,,AFFILIATE_PERFORMANCE,0.9
mistplay.com,,AFFILIATE_PERFORMANCE,0.85
b4b.ventures,,AFFILIATE_PERFORMANCE,0.85
poweredbythepeoplellc.com,,AFFILIATE_PERFORMANCE,0.9
w-digital.net,,AFFILIATE_PERFORMANCE,0.9
franktrax.network,,AFFILIATE_PERFORMANCE,0.95
sjbdigital.co,,AFFILIATE_PERFORMANCE,0.9
loudingads.com,,AFFILIATE_PERFORMANCE,0.9
pannacottagroup.com,,AFFILIATE_PERFORMANCE,0.9
stormdigital.io,,AFFILIATE_PERFORMANCE,0.9
blackfridaysale.de,,AFFILIATE_PERFORMANCE,0.85
tonicpow.com,,AFFILIATE_PERFORMANCE,0.9
newprogrammatic.com,,AFFILIATE_PERFORMANCE,0.9
bishamonmedia.com,,AFFILIATE_PERFORMANCE,0.85
solidqube.com,,AFFILIATE_PERFORMANCE,0.9
trafficmansion.com,,AFFILIATE_PERFORMANCE,0.9
ateamp.com,,AFFILIATE_PERFORMANCE,0.9
lovecash.com,,AFFILIATE_PERFORMANCE,0.85
a4d.com,,AFFILIATE_PERFORMANCE,0.85
weseebigger.com,,AFFILIATE_PERFORMANCE,0.9
dot818.com,,AFFILIATE_PERFORMANCE,0.9
tremendio.network,,AFFILIATE_PERFORMANCE,0.9
affina.com,,AFFILIATE_PERFORMANCE,0.9
thewinningaffiliate.com,,AFFILIATE_PERFORMANCE,0.85
myleadpod.com,,AFFILIATE_PERFORMANCE,0.7
mygoodclient.com,,AFFILIATE_PERFORMANCE,0.85
wildfire-corp.com,,AFFILIATE_PERFORMANCE,0.85
slickshares.com,,AFFILIATE_PERFORMANCE,0.85
5dm.cz,,AFFILIATE_PERFORMANCE,0.9
pointclickllc.com,,AFFILIATE_PERFORMANCE,0.95
trimexa.de,,AFFILIATE_PERFORMANCE,0.9
c4.rocks,,AFFILIATE_PERFORMANCE,0.85
sneakqik.com,,AFFILIATE_PERFORMANCE,0.85
