domain,company_name,segment,confidence
aff-mate.com,,AFFILIATE_PERFORMANCE,0.8
trafficpartner.com,,AFFILIATE_PERFORMANCE,0.9
glass.digital,Glass Digital,AFFILIATE_PERFORMANCE,0.85
avasar.club,,AFFILIATE_PERFORMANCE,0.9
tdpages.com,,AFFILIATE_PERFORMANCE,0.9
avantlink.com,,AFFILIATE_PERFORMANCE,0.9
nvatomate.com,,AFFILIATE_PERFORMANCE,0.85
starads.pro,,AFFILIATE_PERFORMANCE,0.7
thereferralsnetwork.co.uk,,AFFILIATE_PERFORMANCE,0.9
adworkmedia.com,,AFFILIATE_PERFORMANCE,0.95
masons.partners,,AFFILIATE_PERFORMANCE,0.9
adcash.com,,AFFILIATE_PERFORMANCE,0.9
clickcrafter.co.in,,AFFILIATE_PERFORMANCE,0.9
rewardo.de,,AFFILIATE_PERFORMANCE,0.9
a1adzmedia.com,,AFFILIATE_PERFORMANCE,0.9
affaction.com,,AFFILIATE_PERFORMANCE,0.9
allinaffiliates.com,,AFFILIATE_PERFORMANCE,0.9
afflo.in,,AFFILIATE_PERFORMANCE,0.9
affitor.com,,AFFILIATE_PERFORMANCE,0.95
coupondabba.com,,AFFILIATE_PERFORMANCE,0.9
grow-with-systeme-io.com,,AFFILIATE_PERFORMANCE,0.85
xyzmediaads.in,,AFFILIATE_PERFORMANCE,0.9
network-n.com,,AFFILIATE_PERFORMANCE,0.75
capitula.co.uk,,AFFILIATE_PERFORMANCE,0.95
mylotto.com,,AFFILIATE_PERFORMANCE,0.9
yazing.com,,AFFILIATE_PERFORMANCE,0.9
voyantdigitalmediagroup.com,,AFFILIATE_PERFORMANCE,0.9
metabet.io,,AFFILIATE_PERFORMANCE,0.9
sociablelabs.com,,AFFILIATE_PERFORMANCE,0.85
avenue5media.com,,AFFILIATE_PERFORMANCE,0.9
boostfy.io,,AFFILIATE_PERFORMANCE,0.9
bitlingtech.com,,AFFILIATE_PERFORMANCE,0.9
popcash.net,,AFFILIATE_PERFORMANCE,0.85
domeasolid.co,,AFFILIATE_PERFORMANCE,0.9
theunitymedia.com,,AFFILIATE_PERFORMANCE,0.9
stellar-ads.com,,AFFILIATE_PERFORMANCE,0.85
trackifyy.com,,AFFILIATE_PERFORMANCE,0.9
2ql.group,,AFFILIATE_PERFORMANCE,0.9
chaseclicks.com,,AFFILIATE_PERFORMANCE,0.9
bluegum.agency,,AFFILIATE_PERFORMANCE,0.9
adheaven.click,,AFFILIATE_PERFORMANCE,0.9
up-affiliate.com,,AFFILIATE_PERFORMANCE,0.9
admediacare.com,,AFFILIATE_PERFORMANCE,0.65
prismique.com,,AFFILIATE_PERFORMANCE,0.9
victorylive.com,,AFFILIATE_PERFORMANCE,0.8
boosterad.tech,,AFFILIATE_PERFORMANCE,0.9
dealnews.com,,AFFILIATE_PERFORMANCE,0.9
eclickz.com,,AFFILIATE_PERFORMANCE,0.9
affilexy.com,,AFFILIATE_PERFORMANCE,0.95
craftaffect.com,,AFFILIATE_PERFORMANCE,0.9
adfoc.us,,AFFILIATE_PERFORMANCE,0.85
alenzocollective.com,,AFFILIATE_PERFORMANCE,0.85
majorrocket.com,,AFFILIATE_PERFORMANCE,0.85
