domain,company_name,segment,confidence
pdavenue.com,,AFFILIATE_PERFORMANCE,0.85
crakrevenue.com,,AFFILIATE_PERFORMANCE,0.95
fedde.app,,AFFILIATE_PERFORMANCE,0.9
dreamaff.com,,AFFILIATE_PERFORMANCE,0.9
lamor24.com,,AFFILIATE_PERFORMANCE,0.9
introzy.com,,AFFILIATE_PERFORMANCE,0.9
sparkroas.com,,AFFILIATE_PERFORMANCE,0.9
deltechmedia.com,,AFFILIATE_PERFORMANCE,0.9
socialclickout.com,,AFFILIATE_PERFORMANCE,0.9
bonienterprises.com,,AFFILIATE_PERFORMANCE,0.9
breezemedia.com,,AFFILIATE_PERFORMANCE,0.9
olavivo.com,Olavivo,AFFILIATE_PERFORMANCE,0.9
mhk.media,,AFFILIATE_PERFORMANCE,0.85
joinaff.com,,AFFILIATE_PERFORMANCE,0.9
brand-shift.com,,AFFILIATE_PERFORMANCE,0.9
media4moments.nl,,AFFILIATE_PERFORMANCE,0.9
imwave.com,,AFFILIATE_PERFORMANCE,0.9
leadgenesis.com,,AFFILIATE_PERFORMANCE,0.9
libraads.com,,AFFILIATE_PERFORMANCE,0.9
advertiise.com,,AFFILIATE_PERFORMANCE,0.95
bonifique.club,,AFFILIATE_PERFORMANCE,0.7
gdeslon.ru,,AFFILIATE_PERFORMANCE,0.9
affspace.org,,AFFILIATE_PERFORMANCE,0.9
provisionad.com,,AFFILIATE_PERFORMANCE,0.85
cpvone.com,,AFFILIATE_PERFORMANCE,0.9
adsupply.com,,AFFILIATE_PERFORMANCE,0.9
addrawtech.com,,AFFILIATE_PERFORMANCE,0.9
adaltar.com,,AFFILIATE_PERFORMANCE,0.9
oasisads.com,,AFFILIATE_PERFORMANCE,0.9
socialx.uk,,AFFILIATE_PERFORMANCE,0.9
cypexmedia.com,,AFFILIATE_PERFORMANCE,0.9
adwarda.com,,AFFILIATE_PERFORMANCE,0.9
mylead.global,,AFFILIATE_PERFORMANCE,0.9
fishmydeal.com,,AFFILIATE_PERFORMANCE,0.9
sys64.net,,AFFILIATE_PERFORMANCE,0.9
flownetwork.com,,AFFILIATE_PERFORMANCE,0.9
verifiedcampaign.in,,AFFILIATE_PERFORMANCE,0.9
bingosites.co.uk,,AFFILIATE_PERFORMANCE,0.9
fireads.org,,AFFILIATE_PERFORMANCE,0.95
affiefly.co.in,,AFFILIATE_PERFORMANCE,0.9
empreinte-media.de,,AFFILIATE_PERFORMANCE,0.9
conversionwaveltd.com,,AFFILIATE_PERFORMANCE,0.9
freekaamaal.com,,AFFILIATE_PERFORMANCE,0.9
goreferralagent.com,,AFFILIATE_PERFORMANCE,0.9
theaffiliate.nl,,AFFILIATE_PERFORMANCE,0.9
mediarist.com,,AFFILIATE_PERFORMANCE,0.9
arbitrageleads.net,,AFFILIATE_PERFORMANCE,0.95
shoftwarriorstechnologies.org.in,,AFFILIATE_PERFORMANCE,0.9
levitadz.com,,AFFILIATE_PERFORMANCE,0.9
