domain,company_name,segment,confidence
enlist.digital,,AFFILIATE_PERFORMANCE,0.9
lorixads.com,,AFFILIATE_PERFORMANCE,0.9
genesisadvertisinghub.com,,AFFILIATE_PERFORMANCE,0.9
zappian.com,,AFFILIATE_PERFORMANCE,0.9
growthcommerce.com,,AFFILIATE_PERFORMANCE,0.9
filify.app,,AFFILIATE_PERFORMANCE,0.9
flymedianetwork.com,Fly Media,AFFILIATE_PERFORMANCE,0.9
oliro.com,,AFFILIATE_PERFORMANCE,0.9
infernoads.com,,AFFILIATE_PERFORMANCE,0.9
proformics.com,,AFFILIATE_PERFORMANCE,0.9
privatemediallc.com,,AFFILIATE_PERFORMANCE,0.9
affocean.com,,AFFILIATE_PERFORMANCE,0.9
communicationads.net,,AFFILIATE_PERFORMANCE,0.9
commissionshepherd.com,,AFFILIATE_PERFORMANCE,0.9
sigmagrowthpartners.com,,AFFILIATE_PERFORMANCE,0.9
vkmdigital.com,,AFFILIATE_PERFORMANCE,0.9
bummelads.com,,AFFILIATE_PERFORMANCE,0.9
camsads.com,,AFFILIATE_PERFORMANCE,0.9
pickalink.com,,AFFILIATE_PERFORMANCE,0.9
casaneo.io,,AFFILIATE_PERFORMANCE,0.9
daisycon.com,,AFFILIATE_PERFORMANCE,0.9
tracknow.io,Tracknow LTD,AFFILIATE_PERFORMANCE,0.9
ascendiamedia.co.uk,,AFFILIATE_PERFORMANCE,0.9
convertance.com,,AFFILIATE_PERFORMANCE,0.9
ashclicks.com,,AFFILIATE_PERFORMANCE,0.9
indicodigital.com,,AFFILIATE_PERFORMANCE,0.75
octomedia.agency,,AFFILIATE_PERFORMANCE,0.9
affvertize.com,,AFFILIATE_PERFORMANCE,0.95
afftribute.com,,AFFILIATE_PERFORMANCE,0.9
afficer.com,,AFFILIATE_PERFORMANCE,0.9
cmp-marketing.com,,AFFILIATE_PERFORMANCE,0.9
selecdoo.com,,AFFILIATE_PERFORMANCE,0.9
kitglobal.in,,AFFILIATE_PERFORMANCE,0.85
bigtraff.partners,,AFFILIATE_PERFORMANCE,0.9
dealdeal.ch,,AFFILIATE_PERFORMANCE,0.85
leadscout.ca,,AFFILIATE_PERFORMANCE,0.95
retailads.net,,AFFILIATE_PERFORMANCE,0.9
mobile-10.com,,AFFILIATE_PERFORMANCE,0.9
weloveaffiliates.com,,AFFILIATE_PERFORMANCE,0.95
adfacten.com,,AFFILIATE_PERFORMANCE,0.9
digitvibes.com,,AFFILIATE_PERFORMANCE,0.85
digitaladmakers.com,,AFFILIATE_PERFORMANCE,0.9
100partnerprogramme.de,,AFFILIATE_PERFORMANCE,0.95
royaladspro.com,,AFFILIATE_PERFORMANCE,0.9
lead-panda.com,,AFFILIATE_PERFORMANCE,0.9
couponluxury.com,,AFFILIATE_PERFORMANCE,0.9
affiliate.co.za,,AFFILIATE_PERFORMANCE,0.9
activejunky.com,,AFFILIATE_PERFORMANCE,0.9
runashop.com,,AFFILIATE_PERFORMANCE,0.9
recomiendame.es,,AFFILIATE_PERFORMANCE,0.75
affilibuddy.com,,AFFILIATE_PERFORMANCE,0.9
vigyapanam.com,,AFFILIATE_PERFORMANCE,0.85
clarusdirect.com,,AFFILIATE_PERFORMANCE,0.85
linkhaitao.com,,AFFILIATE_PERFORMANCE,0.9
datingmetric.com,,AFFILIATE_PERFORMANCE,0.9
trafee.com,,AFFILIATE_PERFORMANCE,0.9
cashkaro.com,CashKaro.com,AFFILIATE_PERFORMANCE,0.9
expertad.co.in,,AFFILIATE_PERFORMANCE,0.9
affiliatebazars.com,,AFFILIATE_PERFORMANCE,0.9
lilsmiley.com,,AFFILIATE_PERFORMANCE,0.85
synced.io,,AFFILIATE_PERFORMANCE,0.9
perkmedia-group.com,,AFFILIATE_PERFORMANCE,0.9
dealismdigitalmedia.com,,AFFILIATE_PERFORMANCE,0.9
affonso.io,,AFFILIATE_PERFORMANCE,0.95
